NAME,SIZE,ROAST,MILK,WHIP,SERVING_SIZE_ml,CALORIES,TOTAL_FAT_g,SATURATED_FAT_g,TRANS_FAT_g,CHOLESTEROL_mg,SODIUM_mg,TOTAL_CARB_g,DIETARY_FIBER_g,SUGAR_g,PROTEIN_g,VIT_A_pcdv,VIT_C_pcdv,CALCIUM_pcdv,IRON_pcdv,CAFFEINE_mg
Oprah Cinnamon Chai Latte,Venti,NA,2%,NA,591,250,5,3.5,0.2,20,130,41,0,38,9,0.15,0,0.3,0,65
Oprah Cinnamon Chai Latte,Venti,NA,Whole,NA,591,280,9,5,0.3,25,120,41,0,38,8,0.1,0,0.25,0,65
Oprah Cinnamon Chai Latte,Venti,NA,Soy,NA,591,220,4,0.5,0,0,100,36,1,32,7,0.1,0,0.3,0.15,65
Oprah Cinnamon Chai Latte,Venti,NA,Coconut,NA,591,210,6,6,0,0,115,37,0,34,1,0,0,0,0,65
Iced Oprah Cinnamon Chai Latte,Tall,NA,Nonfat,NA,354,120,0.1,0.1,0,5,70,24,0,23,5,0.1,0,0.15,0,40
Iced Oprah Cinnamon Chai Latte,Tall,NA,2%,NA,354,150,3,2,0.1,10,75,24,0,23,5,0.08,0,0.15,0,40
Iced Oprah Cinnamon Chai Latte,Tall,NA,Whole,NA,354,160,5,3,0.1,15,70,24,0,23,5,0.08,0,0.15,0,40
Iced Oprah Cinnamon Chai Latte,Tall,NA,Soy,NA,354,130,2.5,0.3,0,0,65,22,1,19,4,0.06,0,0.2,0.08,40
Iced Oprah Cinnamon Chai Latte,Tall,NA,Coconut,NA,354,120,3.5,3,0,0,65,22,0,20,0.3,0,0,0,0,40
Iced Oprah Cinnamon Chai Latte,Grande,NA,Nonfat,NA,473,170,0.2,0.1,0,5,95,33,0,31,7,0.15,0,0.25,0,50
Iced Oprah Cinnamon Chai Latte,Grande,NA,2%,NA,473,200,4,2.5,0.2,15,105,33,0,31,7,0.1,0,0.25,0,50
Iced Oprah Cinnamon Chai Latte,Grande,NA,Whole,NA,473,220,7,4,0.2,20,95,33,0,31,7,0.1,0,0.2,0,50
Iced Oprah Cinnamon Chai Latte,Grande,NA,Soy,NA,473,180,3.5,0.4,0,0,85,29,1,26,6,0.08,0,0.25,0.1,50
Iced Oprah Cinnamon Chai Latte,Grande,NA,Coconut,NA,473,170,4.5,4.5,0,0,90,30,0,27,0.5,0,0,0,0,50
Iced Oprah Cinnamon Chai Latte,Venti,NA,Nonfat,NA,709,240,0.2,0.2,0,5,130,48,0,45,10,0.2,0,0.35,0,75
Iced Oprah Cinnamon Chai Latte,Venti,NA,2%,NA,709,290,6,3.5,0.2,25,150,48,0,45,10,0.15,0,0.3,0,75
Iced Oprah Cinnamon Chai Latte,Venti,NA,Whole,NA,709,320,9,5,0.3,30,135,48,0,45,9,0.15,0,0.3,0,75
Iced Oprah Cinnamon Chai Latte,Venti,NA,Soy,NA,709,260,4.5,0.5,0,0,120,43,1,38,8,0.1,0,0.35,0.15,75
Iced Oprah Cinnamon Chai Latte,Venti,NA,Coconut,NA,709,240,6,6,0,0,125,44,0,40,1,0,0,0,0,75
Passion Tango Brewed Tea,Short,NA,NA,NA,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passion Tango Brewed Tea,Tall,NA,NA,NA,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passion Tango Brewed Tea,Grande,NA,NA,NA,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passion Tango Brewed Tea,Venti,NA,NA,NA,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iced Passion Tango tea,Tall,NA,NA,NA,354,60,0,0,0,0,5,15,0,15,0,0,0,0,0,0
Iced Passion Tango tea,Grande,NA,NA,NA,473,80,0,0,0,0,10,20,0,20,0,0,0,0,0,0
Iced Passion Tango tea,Venti,NA,NA,NA,709,120,0,0,0,0,15,30,0,30,0,0,0,0.02,0,0
Iced Passion Tango tea,Trenta,NA,NA,NA,887,140,0,0,0,0,20,35,0,34,0,0,0,0.02,0,0
Iced Passion Tango Tea Lemonade,Tall,NA,NA,NA,354,90,0,0,0,0,5,24,0,24,0.1,0,0.1,0,0,0
Iced Passion Tango Tea Lemonade,Grande,NA,NA,NA,473,120,0,0,0,0,5,32,0,32,0.1,0,0.15,0,0,0
Iced Passion Tango Tea Lemonade,Venti,NA,NA,NA,709,190,0,0,0,0,10,48,0,47,0.1,0,0.2,0.02,0,0
Iced Passion Tango Tea Lemonade,Trenta,NA,NA,NA,887,220,0,0,0,0,10,58,0,57,0.1,0,0.25,0.02,0,0
Peach Iced Green Tea,Tall,NA,NA,NA,354,60,0.1,0,0,0,0,15,0,15,0,0,0,0,0,20-25
Peach Iced Green Tea,Grande,NA,NA,NA,473,80,0.2,0,0,0,0,20,0,20,0,0,0,0,0,25-30
Peach Iced Green Tea,Venti,NA,NA,NA,709,130,0.3,0,0,0,2,31,0,30,0,0,0,0,0,40-45
Peach Iced Green Tea,Trenta,NA,NA,NA,887,150,0.3,0,0,0,2,36,0,35,0,0,0,0,0,50-55
Peach Iced Green Tea Lemonade,Tall,NA,NA,NA,354,100,0.1,0,0,0,0,25,0,24,0.1,0,0.1,0,0,20-25
Peach Iced Green Tea Lemonade,Grande,NA,NA,NA,473,130,0.2,0,0,0,1,33,0,32,0.1,0,0.15,0,0,25-30
Peach Iced Green Tea Lemonade,Venti,NA,NA,NA,709,190,0.3,0,0,0,2,49,0,48,0.1,0,0.2,0,0,40-45
Peach Iced Green Tea Lemonade,Trenta,NA,NA,NA,887,240,0.3,0,0,0,2,60,0,59,0.1,0,0.25,0,0,50-55
Peach Tranquility Brewed Tea,Short,NA,NA,NA,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peach Tranquility Brewed Tea,Tall,NA,NA,NA,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peach Tranquility Brewed Tea,Grande,NA,NA,NA,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peach Tranquility Brewed Tea,Venti,NA,NA,NA,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Youthberry Brewed Tea,Short,NA,NA,NA,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1--15
Youthberry Brewed Tea,Tall,NA,NA,NA,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1--15
Youthberry Brewed Tea,Grande,NA,NA,NA,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-25
Youthberry Brewed Tea,Venti,NA,NA,NA,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16-25
Cool Lime Starbucks RefreshersTM Beverage,Tall,NA,NA,NA,354,60,0,0,0,0,2,14,0,14,0.1,0,0.9,0,0,35-45
Cool Lime Starbucks RefreshersTM Beverage,Grande,NA,NA,NA,473,70,0,0,0,0,2,19,0,18,0.1,0,1.2,0,0,45-55
Cool Lime Starbucks RefreshersTM Beverage,Venti,NA,NA,NA,709,110,0,0,0,0,3,28,0,27,0.2,0,1.8,0,0,70-85
Cool Lime Starbucks RefreshersTM Beverage,Trenta,NA,NA,NA,887,150,0,0,0,0,4,37,0,36,0.3,0,2.4,0,0,90-110
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Tall,NA,NA,NA,354,70,0.1,0,0,0,2,18,1,15,0.1,0,0.9,0,0.02,35-45
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Grande,NA,NA,NA,473,90,0.1,0,0,0,3,22,1,20,0.1,0,1.1,0,0.02,45-55
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Venti,NA,NA,NA,709,130,0.1,0,0,0,4,32,1,29,0.2,0,1.7,0.02,0.02,70-85
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Trenta,NA,NA,NA,887,180,0.2,0,0,0,5,44,3,40,0.3,0,2.3,0.02,0.02,90-110
Chocolate Smoothie,Grande,NA,Nonfat,NA,473,300,2.5,1.5,0,5,160,53,8,34,20,0.1,0.15,0.2,0.25,20
Chocolate Smoothie,Grande,NA,2%,NA,473,320,5,3,0.1,15,170,53,8,34,20,0.1,0.15,0.2,0.25,20
Chocolate Smoothie,Grande,NA,Whole,NA,473,340,7,4,0.1,15,160,53,8,34,20,0.08,0.15,0.2,0.25,20
Chocolate Smoothie,Grande,NA,Soy,NA,473,310,4.5,1.5,0,5,150,51,9,31,19,0.06,0.15,0.2,0.35,20
Chocolate Smoothie,Grande,NA,Coconut,NA,473,290,5,4,0,5,150,51,8,32,15,0,0.15,0.04,0.25,20
Orange Mango Smoothie,Grande,NA,Nonfat,NA,473,260,1,0.3,0,5,120,54,6,37,16,0.5,0.8,0.1,0.06,0
Orange Mango Smoothie,Grande,NA,2%,NA,473,270,1.5,0.5,0,5,125,53,6,37,16,0.5,0.8,0.1,0.06,0
Orange Mango Smoothie,Grande,NA,Whole,NA,473,280,2.5,1,0,5,120,53,6,37,16,0.5,0.8,0.08,0.06,0
Orange Mango Smoothie,Grande,NA,Soy,NA,473,270,1.5,0.4,0,5,120,53,6,36,15,0.5,0.8,0.1,0.08,0
Orange Mango Smoothie,Grande,NA,Coconut,NA,473,260,1.5,1,0,5,120,53,6,36,14,0.45,0.8,0.04,0.06,0
Strawberry Smoothie,Grande,NA,Nonfat,NA,473,290,1,0.3,0,5,125,60,7,41,16,0.04,0.35,0.1,0.1,0
Strawberry Smoothie,Grande,NA,2%,NA,473,300,2,1,0,5,130,60,7,41,16,0.04,0.35,0.1,0.1,0
Strawberry Smoothie,Grande,NA,Whole,NA,473,300,2.5,1,0,10,125,60,7,41,15,0.04,0.35,0.1,0.1,0
Strawberry Smoothie,Grande,NA,Soy,NA,473,290,1.5,0.4,0,5,125,59,7,40,15,0.02,0.35,0.1,0.15,0
Strawberry Smoothie,Grande,NA,Coconut,NA,473,290,2,1,0,5,125,59,7,41,14,0,0.35,0.06,0.1,0
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,200,0.1,0.1,0,0,150,47,0,46,3,0.04,0,0.08,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,280,8,5,0.2,30,160,50,0,48,3,0.15,0,0.1,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,210,1.5,1,0,5,160,47,0,46,3,0.04,0,0.08,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,290,10,6,0.3,35,170,50,0,48,3,0.15,0,0.1,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,220,2.5,1.5,0.1,10,150,47,0,46,3,0.04,0,0.08,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,300,11,6,0.3,35,160,50,0,48,3,0.15,0,0.1,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,200,1.5,0.2,0,0,150,46,0,44,2,0.04,0,0.1,0.04,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,290,9,5,0.2,30,160,48,0,46,3,0.1,0,0.1,0.04,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,200,1.5,1.5,0,0,150,47,0,45,0.4,0,0,0,0,65
Caffe Vanilla Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,280,10,7,0.2,30,160,49,0,47,1,0.1,0,0.02,0,65
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Nonfat,FALSE,473,290,0.1,0.1,0,0,220,69,0,67,4,0.06,0,0.1,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Nonfat,TRUE,473,400,11,7,0.3,45,230,72,0,69,4,0.2,0,0.15,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,2%,FALSE,473,300,2,1,0.1,10,220,68,0,67,4,0.06,0,0.1,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,2%,TRUE,473,420,13,8,0.4,50,230,72,0,69,4,0.2,0,0.15,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Whole,FALSE,473,310,3,2,0.1,10,220,68,0,67,3,0.04,0,0.1,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Whole,TRUE,473,430,14,9,0.4,50,230,72,0,69,4,0.15,0,0.1,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Soy,FALSE,473,290,1.5,0.2,0,0,210,67,1,64,3,0.04,0,0.1,0.06,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Soy,TRUE,473,410,13,7,0.3,40,220,70,1,67,4,0.15,0,0.15,0.06,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Coconut,FALSE,473,290,2,2,0,0,210,68,0,66,0.5,0,0,0,0,95
Caffe Vanilla Frappuccino Blended Beverage,Grande,NA,Coconut,TRUE,473,400,13,9,0.3,40,220,71,0,69,1,0.15,0,0.02,0,95
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Nonfat,FALSE,709,370,0.2,0.1,0,5,290,88,0,86,5,0.08,0,0.15,0.02,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Nonfat,TRUE,709,490,11,7,0.3,45,300,92,0,88,6,0.2,0,0.2,0.02,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,2%,FALSE,709,400,3,1.5,0.1,10,290,88,0,86,5,0.08,0,0.15,0.02,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,2%,TRUE,709,510,14,8,0.4,55,300,91,0,88,6,0.2,0,0.2,0.02,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Whole,FALSE,709,410,5,2.5,0.1,15,290,88,0,86,5,0.06,0,0.15,0.02,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Whole,TRUE,709,530,16,10,0.5,55,300,91,0,88,6,0.2,0,0.15,0.02,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Soy,FALSE,709,380,2.5,0.3,0,0,280,86,1,82,4,0.06,0,0.15,0.08,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Soy,TRUE,709,500,14,7,0.3,40,290,89,1,85,5,0.2,0,0.2,0.08,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Coconut,FALSE,709,380,3,3,0,0,280,87,0,84,1,0,0,0,0,125
Caffe Vanilla Frappuccino Blended Beverage,Venti,NA,Coconut,TRUE,709,490,14,10,0.3,40,290,90,0,87,1,0.15,0,0.02,0,125
Caramel Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,180,0.1,0,0,0,160,42,0,42,3,0.04,0,0.1,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,280,9,5,0.2,35,180,47,0,47,3,0.15,0,0.1,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,190,1.5,1,0.1,5,170,42,0,42,3,0.04,0,0.1,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,290,10,6,0.3,40,180,47,0,46,3,0.15,0,0.1,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,200,2.5,1.5,0.1,10,160,42,0,42,3,0.04,0,0.08,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,300,11,7,0.3,40,180,47,0,46,3,0.15,0,0.1,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,190,1.5,0.2,0,0,160,41,0,40,2,0.04,0,0.1,0.04,70
Caramel Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,280,10,6,0.2,30,170,46,0,45,3,0.15,0,0.1,0.04,70
Caramel Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,180,2,1.5,0,0,160,41,0,40,0.4,0,0,0,0,70
Caramel Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,280,10,7,0.2,30,170,46,0,45,1,0.1,0,0.02,0,70
Caramel Frappuccino Blended Beverage,Grande,NA,Nonfat,FALSE,473,260,0.1,0.1,0,0,230,60,0,60,4,0.06,0,0.1,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,Nonfat,TRUE,473,390,12,8,0.3,45,240,67,0,66,4,0.2,0,0.15,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,2%,FALSE,473,270,2,1.5,0.1,10,230,60,0,60,4,0.06,0,0.1,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,2%,TRUE,473,410,14,9,0.4,50,250,67,0,66,4,0.2,0,0.15,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,Whole,FALSE,473,280,3.5,2,0.1,10,230,60,0,60,3,0.04,0,0.1,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,Whole,TRUE,473,420,15,9,0.4,55,250,67,0,66,4,0.2,0,0.15,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,Soy,FALSE,473,260,1.5,0.2,0,0,220,59,0,57,3,0.04,0,0.1,0.06,100
Caramel Frappuccino Blended Beverage,Grande,NA,Soy,TRUE,473,400,14,8,0.3,45,240,65,0,63,4,0.15,0,0.15,0.06,100
Caramel Frappuccino Blended Beverage,Grande,NA,Coconut,FALSE,473,260,2,2,0,0,220,59,0,58,0.5,0,0,0,0,100
Caramel Frappuccino Blended Beverage,Grande,NA,Coconut,TRUE,473,390,14,10,0.3,45,240,65,0,64,1,0.15,0,0.02,0,100
Caramel Frappuccino Blended Beverage,Venti,NA,Nonfat,FALSE,709,340,0.1,0.1,0,5,300,79,0,78,5,0.1,0,0.2,0.02,130
Caramel Frappuccino Blended Beverage,Venti,NA,Nonfat,TRUE,709,470,12,8,0.3,45,320,85,0,84,6,0.25,0,0.2,0.02,130
Caramel Frappuccino Blended Beverage,Venti,NA,2%,FALSE,709,360,3,2,0.1,10,310,78,0,78,5,0.08,0,0.2,0.02,130
Caramel Frappuccino Blended Beverage,Venti,NA,2%,TRUE,709,500,15,9,0.5,55,330,85,0,84,6,0.2,0,0.2,0.02,130
Caramel Frappuccino Blended Beverage,Venti,NA,Whole,FALSE,709,380,5,3,0.1,15,300,78,0,78,5,0.08,0,0.15,0.02,130
Caramel Frappuccino Blended Beverage,Venti,NA,Whole,TRUE,709,510,17,10,0.5,60,320,85,0,84,6,0.2,0,0.2,0.02,130
Caramel Frappuccino Blended Beverage,Venti,NA,Soy,FALSE,709,350,2.5,0.3,0,0,290,76,1,74,5,0.06,0,0.2,0.08,130
Caramel Frappuccino Blended Beverage,Venti,NA,Soy,TRUE,709,480,14,8,0.3,45,310,83,1,80,5,0.2,0,0.2,0.08,130
Caramel Frappuccino Blended Beverage,Venti,NA,Coconut,FALSE,709,340,3.5,3,0,0,300,76,0,75,1,0,0,0.02,0,130
Caramel Frappuccino Blended Beverage,Venti,NA,Coconut,TRUE,709,470,15,11,0.3,45,320,83,0,81,1,0.15,0,0.04,0,130
Coffee Frappuccino Blended Beverage,Tall,NA,Nonfat,NA,354,160,0.1,0,0,0,160,36,0,36,3,0.04,0,0.1,0,70
Coffee Frappuccino Blended Beverage,Tall,NA,2%,NA,354,170,1.5,1,0,5,160,36,0,36,3,0.04,0,0.08,0,70
Coffee Frappuccino Blended Beverage,Tall,NA,Whole,NA,354,180,2.5,1.5,0.1,10,160,36,0,36,3,0.04,0,0.08,0,70
Coffee Frappuccino Blended Beverage,Tall,NA,Soy,NA,354,160,1.5,0.2,0,0,150,35,0,34,2,0.04,0,0.1,0.04,70
Coffee Frappuccino Blended Beverage,Tall,NA,Coconut,NA,354,160,2,1.5,0,0,150,36,0,35,0.4,0,0,0,0,70
Coffee Frappuccino Blended Beverage,Grande,NA,Nonfat,NA,473,220,0.1,0.1,0,0,210,51,0,50,4,0.06,0,0.1,0,95
Coffee Frappuccino Blended Beverage,Grande,NA,2%,NA,473,230,2,1,0.1,10,220,50,0,50,3,0.06,0,0.1,0,95
Coffee Frappuccino Blended Beverage,Grande,NA,Whole,NA,473,240,3,2,0.1,10,220,50,0,50,3,0.04,0,0.1,0,95
Coffee Frappuccino Blended Beverage,Grande,NA,Soy,NA,473,220,1.5,0.2,0,0,210,49,0,47,3,0.04,0,0.1,0.06,95
Coffee Frappuccino Blended Beverage,Grande,NA,Coconut,NA,473,220,2,2,0,0,210,50,0,49,0.5,0,0,0,0,95
Coffee Frappuccino Blended Beverage,Venti,NA,Nonfat,NA,709,310,0.1,0.1,0,5,300,70,0,69,6,0.1,0,0.2,0.02,130
Coffee Frappuccino Blended Beverage,Venti,NA,2%,NA,709,330,3,1.5,0.1,10,310,70,0,69,5,0.08,0,0.15,0.02,130
Coffee Frappuccino Blended Beverage,Venti,NA,Whole,NA,709,350,5,3,0.2,15,300,70,0,69,5,0.08,0,0.15,0.02,130
Coffee Frappuccino Blended Beverage,Venti,NA,Soy,NA,709,310,2.5,0.3,0,0,300,68,1,66,5,0.06,0,0.2,0.08,130
Coffee Frappuccino Blended Beverage,Venti,NA,Coconut,NA,709,310,3.5,3,0,0,300,69,0,68,1,0,0,0,0,135
Espresso Frappuccino Blended Beverage,Tall,NA,Nonfat,NA,354,150,0,0,0,0,135,34,0,33,2,0.02,0,0.06,0,130
Espresso Frappuccino Blended Beverage,Tall,NA,2%,NA,354,150,1,0.5,0,5,140,34,0,33,2,0.02,0,0.06,0,130
Espresso Frappuccino Blended Beverage,Tall,NA,Whole,NA,354,160,1.5,1,0,5,140,34,0,33,2,0.02,0,0.06,0,130
Espresso Frappuccino Blended Beverage,Tall,NA,Soy,NA,354,150,1,0.1,0,0,135,33,0,31,2,0.02,0,0.06,0.02,130
Espresso Frappuccino Blended Beverage,Tall,NA,Coconut,NA,354,150,1,1,0,0,135,34,0,32,1,0,0,0,0,130
Espresso Frappuccino Blended Beverage,Grande,NA,Nonfat,NA,473,210,0.1,0,0,0,200,50,0,49,3,0.04,0,0.08,0,165
Espresso Frappuccino Blended Beverage,Grande,NA,2%,NA,473,220,1.5,0.5,0,5,210,50,0,48,3,0.04,0,0.08,0,165
Espresso Frappuccino Blended Beverage,Grande,NA,Whole,NA,473,230,2.5,1.5,0.1,5,200,50,0,48,3,0.04,0,0.08,0,165
Espresso Frappuccino Blended Beverage,Grande,NA,Soy,NA,473,220,1,0.1,0,0,200,49,0,47,3,0.02,0,0.08,0.04,165
Espresso Frappuccino Blended Beverage,Grande,NA,Coconut,NA,473,220,1.5,1.5,0,0,200,50,0,48,1,0,0,0,0,165
Espresso Frappuccino Blended Beverage,Venti,NA,Nonfat,NA,709,280,0.1,0.1,0,0,270,65,0,63,5,0.08,0,0.15,0.02,185
Espresso Frappuccino Blended Beverage,Venti,NA,2%,NA,709,300,2.5,1,0.1,10,280,65,0,63,5,0.06,0,0.15,0,185
Espresso Frappuccino Blended Beverage,Venti,NA,Whole,NA,709,310,4,2,0.1,10,270,65,0,63,4,0.06,0,0.15,0.02,185
Espresso Frappuccino Blended Beverage,Venti,NA,Soy,NA,709,290,2,0.3,0,0,270,63,1,60,4,0.04,0,0.15,0.06,185
Espresso Frappuccino Blended Beverage,Venti,NA,Coconut,NA,709,280,2.5,2.5,0,0,270,64,0,62,1,0,0,0,0,185
Java Chip Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,230,3,2,0,0,180,47,2,44,4,0.04,0,0.1,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,320,11,7,0.3,30,190,51,2,47,4,0.15,0,0.1,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,240,4.5,3,0.1,5,180,47,2,44,4,0.04,0,0.1,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,330,12,8,0.3,35,190,51,2,47,4,0.15,0,0.1,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,250,5,3.5,0.1,10,180,47,2,44,4,0.04,0,0.1,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,340,13,9,0.3,35,190,51,2,47,4,0.15,0,0.1,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,230,4,2.5,0,0,180,46,2,42,3,0.04,0,0.1,0.25,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,320,12,7,0.3,30,180,50,2,45,4,0.1,0,0.1,0.25,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,230,4.5,3.5,0,0,180,46,2,43,1,0,0,0.02,0.2,75
Java Chip Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,320,13,9,0.3,30,180,50,2,46,2,0.1,0,0.02,0.2,75
Java Chip Frappuccino Blended Beverage,Grande,NA,Nonfat,FALSE,473,320,4,3,0,0,250,68,2,63,5,0.06,0,0.1,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Nonfat,TRUE,473,440,15,10,0.4,45,260,72,2,67,6,0.2,0,0.15,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,2%,FALSE,473,340,6,4.5,0.1,10,260,68,2,63,5,0.06,0,0.1,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,2%,TRUE,473,460,17,11,0.4,50,270,72,2,66,6,0.2,0,0.15,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Whole,FALSE,473,350,7,5,0.1,10,250,68,2,63,5,0.04,0,0.1,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Whole,TRUE,473,470,18,12,0.5,50,260,72,2,66,6,0.15,0,0.15,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Soy,FALSE,473,330,6,3.5,0,0,250,66,3,61,5,0.04,0,0.15,0.35,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Soy,TRUE,473,450,17,10,0.4,40,260,71,3,64,5,0.15,0,0.15,0.35,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Coconut,FALSE,473,320,6,5,0,0,250,66,2,61,2,0,0,0.02,0.3,110
Java Chip Frappuccino Blended Beverage,Grande,NA,Coconut,TRUE,473,440,17,12,0.4,40,260,71,3,66,3,0.15,0,0.04,0.3,110
Java Chip Frappuccino Blended Beverage,Venti,NA,Nonfat,FALSE,709,440,6,4,0,5,340,91,3,85,7,0.1,0,0.2,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Nonfat,TRUE,709,560,17,11,0.4,45,350,96,3,89,8,0.2,0,0.2,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,2%,FALSE,709,460,8,6,0.2,10,350,91,3,85,7,0.08,0,0.2,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,2%,TRUE,709,580,20,13,0.5,55,360,96,3,88,8,0.2,0,0.2,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Whole,FALSE,709,480,10,7,0.2,15,340,91,3,85,7,0.08,0,0.2,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Whole,TRUE,709,600,22,14,0.5,55,360,96,3,88,8,0.2,0,0.2,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Soy,FALSE,709,450,8,4.5,0,0,340,89,4,81,7,0.06,0,0.2,0.45,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Soy,TRUE,709,570,19,11,0.4,40,350,93,4,85,7,0.2,0,0.2,0.5,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Coconut,FALSE,709,440,9,7,0,0,340,89,3,82,3,0,0,0.02,0.4,145
Java Chip Frappuccino Blended Beverage,Venti,NA,Coconut,TRUE,709,560,20,14,0.4,40,350,94,3,87,4,0.15,0,0.04,0.4,145
