NAME,SIZE,MILK,CALORIES,TOTAL_FAT_g,SATURATED_FAT_g,TRANS_FAT_g,CHOLESTEROL_mg,SODIUM_mg,TOTAL_CARB_g,DIETARY_FIBER_g,SUGAR_g,PROTEIN_g,CAFFEINE_mg,CALS,PRICE,CPD,RESTAURANT
Cappuccino,Large,Nonfat,90,0,0,0,5,115,13,0,12,8,252,80,2.69,93.6802974,Dunkin
Cappuccino,Large,Nonfat,90,0,0,0,5,115,13,0,12,8,252,120,3.19,78.9968652,Dunkin
Cappuccino,Large,Nonfat,90,0,0,0,5,115,13,0,12,8,252,160,3.59,70.19498607,Dunkin
Cappuccino,Medium,Nonfat,70,0,0,0,5,85,10,0,9,6,166,80,2.69,61.71003717,Dunkin
Cappuccino,Medium,Nonfat,70,0,0,0,5,85,10,0,9,6,166,120,3.19,52.03761755,Dunkin
Cappuccino,Medium,Nonfat,70,0,0,0,5,85,10,0,9,6,166,160,3.59,46.23955432,Dunkin
Cappuccino,Small,Nonfat,45,0,0,0,0,55,7,0,6,4,118,80,2.69,43.866171,Dunkin
Cappuccino,Small,Nonfat,45,0,0,0,0,55,7,0,6,4,118,120,3.19,36.99059561,Dunkin
Cappuccino,Small,Nonfat,45,0,0,0,0,55,7,0,6,4,118,160,3.59,32.86908078,Dunkin
Cappuccino,Large,Nonfat,230,0,0,0,5,115,48,0,47,8,252,80,2.69,93.6802974,Dunkin
Cappuccino,Large,Nonfat,230,0,0,0,5,115,48,0,47,8,252,120,3.19,78.9968652,Dunkin
Cappuccino,Large,Nonfat,230,0,0,0,5,115,48,0,47,8,252,160,3.59,70.19498607,Dunkin
Cappuccino,Medium,Nonfat,170,0,0,0,5,85,36,0,35,6,166,80,2.69,61.71003717,Dunkin
Cappuccino,Medium,Nonfat,170,0,0,0,5,85,36,0,35,6,166,120,3.19,52.03761755,Dunkin
Cappuccino,Medium,Nonfat,170,0,0,0,5,85,36,0,35,6,166,160,3.59,46.23955432,Dunkin
Cappuccino,Small,Nonfat,110,0,0,0,0,55,24,0,23,4,118,80,2.69,43.866171,Dunkin
Cappuccino,Small,Nonfat,110,0,0,0,0,55,24,0,23,4,118,120,3.19,36.99059561,Dunkin
Cappuccino,Small,Nonfat,110,0,0,0,0,55,24,0,23,4,118,160,3.59,32.86908078,Dunkin
Cappuccino,Large,Whole,160,8,4.5,0,25,115,13,0,12,8,252,80,2.69,93.6802974,Dunkin
Cappuccino,Large,Whole,160,8,4.5,0,25,115,13,0,12,8,252,120,3.19,78.9968652,Dunkin
Cappuccino,Large,Whole,160,8,4.5,0,25,115,13,0,12,8,252,160,3.59,70.19498607,Dunkin
Cappuccino,Medium,Whole,120,6,3.5,0,20,85,10,0,9,6,166,80,2.69,61.71003717,Dunkin
Cappuccino,Medium,Whole,120,6,3.5,0,20,85,10,0,9,6,166,120,3.19,52.03761755,Dunkin
Cappuccino,Medium,Whole,120,6,3.5,0,20,85,10,0,9,6,166,160,3.59,46.23955432,Dunkin
Cappuccino,Small,Whole,80,4,2.5,0,10,60,7,0,6,4,118,80,2.69,43.866171,Dunkin
Cappuccino,Small,Whole,80,4,2.5,0,10,60,7,0,6,4,118,120,3.19,36.99059561,Dunkin
Cappuccino,Small,Whole,80,4,2.5,0,10,60,7,0,6,4,118,160,3.59,32.86908078,Dunkin
Cappuccino,Large,Whole,290,8,4.5,0,25,115,48,0,46,8,252,80,2.69,93.6802974,Dunkin
Cappuccino,Large,Whole,290,8,4.5,0,25,115,48,0,46,8,252,120,3.19,78.9968652,Dunkin
Cappuccino,Large,Whole,290,8,4.5,0,25,115,48,0,46,8,252,160,3.59,70.19498607,Dunkin
Cappuccino,Medium,Whole,220,6,3.5,0,20,85,36,0,35,6,166,80,2.69,61.71003717,Dunkin
Cappuccino,Medium,Whole,220,6,3.5,0,20,85,36,0,35,6,166,120,3.19,52.03761755,Dunkin
Cappuccino,Medium,Whole,220,6,3.5,0,20,85,36,0,35,6,166,160,3.59,46.23955432,Dunkin
Cappuccino,Small,Whole,150,4,2.5,0,10,60,24,0,23,4,118,80,2.69,43.866171,Dunkin
Cappuccino,Small,Whole,150,4,2.5,0,10,60,24,0,23,4,118,120,3.19,36.99059561,Dunkin
Cappuccino,Small,Whole,150,4,2.5,0,10,60,24,0,23,4,118,160,3.59,32.86908078,Dunkin
Iced Tea,Large,NA,140,0,0,0,0,25,35,0,33,0,90,5,0.99,90.90909091,Dunkin
Iced Tea,Large,NA,140,0,0,0,0,25,35,0,33,0,90,5,1.29,69.76744186,Dunkin
Iced Tea,Large,NA,140,0,0,0,0,25,35,0,33,0,90,5,1.59,56.60377358,Dunkin
Iced Tea,Medium,NA,100,0,0,0,0,20,26,0,25,0,67,5,0.99,67.67676768,Dunkin
Iced Tea,Medium,NA,100,0,0,0,0,20,26,0,25,0,67,5,1.29,51.9379845,Dunkin
Iced Tea,Medium,NA,100,0,0,0,0,20,26,0,25,0,67,5,1.59,42.13836478,Dunkin
Iced Tea,Small,NA,70,0,0,0,0,15,17,0,16,0,45,5,0.99,45.45454545,Dunkin
Iced Tea,Small,NA,70,0,0,0,0,15,17,0,16,0,45,5,1.29,34.88372093,Dunkin
Iced Tea,Small,NA,70,0,0,0,0,15,17,0,16,0,45,5,1.59,28.30188679,Dunkin
Iced Tea,Large,NA,150,0,0,0,0,25,38,0,33,0,90,5,0.99,90.90909091,Dunkin
Iced Tea,Large,NA,150,0,0,0,0,25,38,0,33,0,90,5,1.29,69.76744186,Dunkin
Iced Tea,Large,NA,150,0,0,0,0,25,38,0,33,0,90,5,1.59,56.60377358,Dunkin
Iced Tea,Medium,NA,110,0,0,0,0,20,28,0,25,0,67,5,0.99,67.67676768,Dunkin
Iced Tea,Medium,NA,110,0,0,0,0,20,28,0,25,0,67,5,1.29,51.9379845,Dunkin
Iced Tea,Medium,NA,110,0,0,0,0,20,28,0,25,0,67,5,1.59,42.13836478,Dunkin
Iced Tea,Small,NA,80,0,0,0,0,15,19,0,17,0,45,5,0.99,45.45454545,Dunkin
Iced Tea,Small,NA,80,0,0,0,0,15,19,0,17,0,45,5,1.29,34.88372093,Dunkin
Iced Tea,Small,NA,80,0,0,0,0,15,19,0,17,0,45,5,1.59,28.30188679,Dunkin
Iced Tea,Large,NA,150,0,0,0,0,25,38,0,33,0,90,5,0.99,90.90909091,Dunkin
Iced Tea,Large,NA,150,0,0,0,0,25,38,0,33,0,90,5,1.29,69.76744186,Dunkin
Iced Tea,Large,NA,150,0,0,0,0,25,38,0,33,0,90,5,1.59,56.60377358,Dunkin
Iced Tea,Medium,NA,110,0,0,0,0,20,29,0,25,0,67,5,0.99,67.67676768,Dunkin
Iced Tea,Medium,NA,110,0,0,0,0,20,29,0,25,0,67,5,1.29,51.9379845,Dunkin
Iced Tea,Medium,NA,110,0,0,0,0,20,29,0,25,0,67,5,1.59,42.13836478,Dunkin
Iced Tea,Small,NA,80,0,0,0,0,15,19,0,17,0,45,5,0.99,45.45454545,Dunkin
Iced Tea,Small,NA,80,0,0,0,0,15,19,0,17,0,45,5,1.29,34.88372093,Dunkin
Iced Tea,Small,NA,80,0,0,0,0,15,19,0,17,0,45,5,1.59,28.30188679,Dunkin
Iced Tea,Large,NA,5,0,0,0,0,25,2,0,0,0,90,5,0.99,90.90909091,Dunkin
Iced Tea,Large,NA,5,0,0,0,0,25,2,0,0,0,90,5,1.29,69.76744186,Dunkin
Iced Tea,Large,NA,5,0,0,0,0,25,2,0,0,0,90,5,1.59,56.60377358,Dunkin
Iced Tea,Medium,NA,5,0,0,0,0,20,1,0,0,0,67,5,0.99,67.67676768,Dunkin
Iced Tea,Medium,NA,5,0,0,0,0,20,1,0,0,0,67,5,1.29,51.9379845,Dunkin
Iced Tea,Medium,NA,5,0,0,0,0,20,1,0,0,0,67,5,1.59,42.13836478,Dunkin
Iced Tea,Small,NA,5,0,0,0,0,15,1,0,0,0,45,5,0.99,45.45454545,Dunkin
Iced Tea,Small,NA,5,0,0,0,0,15,1,0,0,0,45,5,1.29,34.88372093,Dunkin
Iced Tea,Small,NA,5,0,0,0,0,15,1,0,0,0,45,5,1.59,28.30188679,Dunkin
Iced Tea,Large,NA,20,0,0,0,0,25,5,0,0,0,90,5,0.99,90.90909091,Dunkin
Iced Tea,Large,NA,20,0,0,0,0,25,5,0,0,0,90,5,1.29,69.76744186,Dunkin
Iced Tea,Large,NA,20,0,0,0,0,25,5,0,0,0,90,5,1.59,56.60377358,Dunkin
Iced Tea,Medium,NA,15,0,0,0,0,20,3,0,0,0,67,5,0.99,67.67676768,Dunkin
Iced Tea,Medium,NA,15,0,0,0,0,20,3,0,0,0,67,5,1.29,51.9379845,Dunkin
Iced Tea,Medium,NA,15,0,0,0,0,20,3,0,0,0,67,5,1.59,42.13836478,Dunkin
Iced Tea,Small,NA,10,0,0,0,0,15,2,0,0,0,45,5,0.99,45.45454545,Dunkin
Iced Tea,Small,NA,10,0,0,0,0,15,2,0,0,0,45,5,1.29,34.88372093,Dunkin
Iced Tea,Small,NA,10,0,0,0,0,15,2,0,0,0,45,5,1.59,28.30188679,Dunkin
Iced Tea,Large,NA,20,0,0,0,0,25,5,0,0,0,90,5,0.99,90.90909091,Dunkin
Iced Tea,Large,NA,20,0,0,0,0,25,5,0,0,0,90,5,1.29,69.76744186,Dunkin
Iced Tea,Large,NA,20,0,0,0,0,25,5,0,0,0,90,5,1.59,56.60377358,Dunkin
Iced Tea,Medium,NA,15,0,0,0,0,20,4,0,0,0,67,5,0.99,67.67676768,Dunkin
Iced Tea,Medium,NA,15,0,0,0,0,20,4,0,0,0,67,5,1.29,51.9379845,Dunkin
Iced Tea,Medium,NA,15,0,0,0,0,20,4,0,0,0,67,5,1.59,42.13836478,Dunkin
Iced Tea,Small,NA,10,0,0,0,0,15,3,0,0,0,45,5,0.99,45.45454545,Dunkin
Iced Tea,Small,NA,10,0,0,0,0,15,3,0,0,0,45,5,1.29,34.88372093,Dunkin
Iced Tea,Small,NA,10,0,0,0,0,15,3,0,0,0,45,5,1.59,28.30188679,Dunkin
Brewed Coffee,Short,NA,3,0.1,0,0,0,5,0,0,0,0.3,130,5,2.15,60.46511628,Starbucks
Brewed Coffee,Tall,NA,4,0.1,0,0,0,10,0,0,0,0.5,193,5,2.25,85.77777778,Starbucks
Brewed Coffee,Grande,NA,5,0.1,0,0,0,10,0,0,0,1,260,5,2.65,98.11320755,Starbucks
Brewed Coffee,Venti,NA,5,0.1,0,0,0,10,0,0,0,1,340,5,2.95,115.2542373,Starbucks
Brewed Coffee,Short,NA,3,0.1,0,0,0,5,0,0,0,0.3,15,5,2.15,6.976744186,Starbucks
Brewed Coffee,Tall,NA,4,0.1,0,0,0,10,0,0,0,0.5,20,5,2.25,8.888888889,Starbucks
Brewed Coffee,Grande,NA,5,0.1,0,0,0,10,0,0,0,1,25,5,2.65,9.433962264,Starbucks
Brewed Coffee,Venti,NA,5,0.1,0,0,0,10,0,0,0,1,30,5,2.95,10.16949153,Starbucks
Brewed Coffee,Short,NA,3,0.1,0,0,0,5,0,0,0,0.3,155,5,2.15,72.09302326,Starbucks
Brewed Coffee,Tall,NA,4,0.1,0,0,0,10,0,0,0,0.5,235,5,2.25,104.4444444,Starbucks
Brewed Coffee,Grande,NA,5,0.1,0,0,0,10,0,0,0,1,310,5,2.65,116.9811321,Starbucks
Brewed Coffee,Venti,NA,5,0.1,0,0,0,10,0,0,0,1,410,5,2.95,138.9830508,Starbucks
Brewed Coffee,Short,NA,3,0.1,0,0,0,5,0,0,0,0.3,180,5,2.15,83.72093023,Starbucks
Brewed Coffee,Tall,NA,4,0.1,0,0,0,10,0,0,0,0.5,270,5,2.25,120,Starbucks
Brewed Coffee,Grande,NA,5,0.1,0,0,0,10,0,0,0,1,360,5,2.65,135.8490566,Starbucks
Brewed Coffee,Venti,NA,5,0.1,0,0,0,10,0,0,0,1,475,5,2.95,161.0169492,Starbucks
Caffe Misto,Short,Nonfat,35,0.1,0.1,0,0,45,5,0,5,4,75,50,2.85,26.31578947,Starbucks
Caffe Misto,Short,2%,50,2,1,0.1,10,50,5,0,5,4,75,50,2.85,26.31578947,Starbucks
Caffe Misto,Short,Whole,70,3.5,2,0.1,10,50,5,0,5,3,75,50,2.85,26.31578947,Starbucks
Caffe Misto,Short,Soy,40,1.5,0.2,0,0,40,3,0,2,3,75,50,2.85,26.31578947,Starbucks
Caffe Misto,Short,Coconut,40,2.5,2.5,0,0,45,4,0,3,0.4,75,50,2.85,26.31578947,Starbucks
Caffe Misto,Tall,Nonfat,60,0.2,0.1,0,5,70,8,0,8,6,115,80,2.95,38.98305085,Starbucks
Caffe Misto,Tall,2%,80,3,1.5,0.1,15,80,8,0,8,5,115,80,2.95,38.98305085,Starbucks
Caffe Misto,Tall,Whole,100,5,3,0.2,15,70,8,0,8,5,115,80,2.95,38.98305085,Starbucks
Caffe Misto,Tall,Soy,60,2.5,0.3,0,0,60,5,1,4,4,115,80,2.95,38.98305085,Starbucks
Caffe Misto,Tall,Coconut,60,3.5,3.5,0,0,70,6,0,5,1,115,80,2.95,38.98305085,Starbucks
Caffe Misto,Grande,Nonfat,70,0.2,0.1,0,5,90,10,0,10,7,150,110,3.35,44.7761194,Starbucks
Caffe Misto,Grande,2%,110,4,2,0.1,15,100,10,0,10,7,150,110,3.35,44.7761194,Starbucks
Caffe Misto,Grande,Whole,130,7,4,0.2,20,95,10,0,10,7,150,110,3.35,44.7761194,Starbucks
Caffe Misto,Grande,Soy,80,3,0.4,0,0,80,6,1,5,6,150,110,3.35,44.7761194,Starbucks
Caffe Misto,Grande,Coconut,70,4.5,4.5,0,0,90,7,0,7,1,150,110,3.35,44.7761194,Starbucks
Caffe Misto,Venti,Nonfat,90,0.3,0.2,0,5,115,13,0,13,9,195,130,3.65,53.42465753,Starbucks
Caffe Misto,Venti,2%,130,5,2.5,0.2,20,130,13,0,13,9,195,130,3.65,53.42465753,Starbucks
Caffe Misto,Venti,Whole,160,9,5,0.3,25,120,13,0,13,9,195,130,3.65,53.42465753,Starbucks
Caffe Misto,Venti,Soy,100,4,0.5,0,0,100,8,1,6,7,195,130,3.65,53.42465753,Starbucks
Caffe Misto,Venti,Coconut,80,5,4.5,0,0,90,7,0,7,1,195,130,3.65,53.42465753,Starbucks
Brewed Coffee,Short,NA,10,0,0,0,0,5,0,0,0,0,190,5,2.15,88.37209302,Starbucks
Brewed Coffee,Tall,NA,10,0,0,0,0,10,0,0,0,0,280,5,2.25,124.4444444,Starbucks
Brewed Coffee,Grande,NA,10,0,0,0,0,10,0,0,0,1,380,5,2.65,143.3962264,Starbucks
Brewed Coffee,Venti,NA,10,0,0,0,0,10,0,0,0,1,470,5,2.95,159.3220339,Starbucks
Brewed Coffee,Short,NA,10,0,0,0,0,5,0,0,0,0,155,5,2.15,72.09302326,Starbucks
Brewed Coffee,Tall,NA,10,0,0,0,0,10,0,0,0,0,255,5,2.25,113.3333333,Starbucks
Brewed Coffee,Grande,NA,10,0,0,0,0,10,0,0,0,1,340,5,2.65,128.3018868,Starbucks
Brewed Coffee,Venti,NA,10,0,0,0,0,10,0,0,0,1,425,5,2.95,144.0677966,Starbucks
Brewed Coffee,Short,NA,10,0,0,0,0,5,0,0,0,0,170,5,2.15,79.06976744,Starbucks
Brewed Coffee,Tall,NA,10,0,0,0,0,10,0,0,0,0,280,5,2.25,124.4444444,Starbucks
Brewed Coffee,Grande,NA,10,0,0,0,0,10,0,0,0,1,375,5,2.65,141.509434,Starbucks
Brewed Coffee,Venti,NA,10,0,0,0,0,10,0,0,0,1,445,5,2.95,150.8474576,Starbucks
Iced Coffee,Tall,NA,60,0,0,0,0,10,15,0,15,0.2,120,60,2.95,40.6779661,Starbucks
Iced Coffee,Grande,NA,80,0.1,0,0,0,10,20,0,20,0.3,165,80,3.25,50.76923077,Starbucks
Iced Coffee,Venti,NA,120,0.1,0,0,0,15,30,0,30,0.4,235,120,3.75,62.66666667,Starbucks
Iced Coffee,Trenta,NA,160,0.1,0,0,0,15,40,0,39,1,280,160,3.95,70.88607595,Starbucks
Iced Coffee,Tall,Nonfat,80,0.1,0,0,0,30,17,0,17,2,90,60,2.95,30.50847458,Starbucks
Iced Coffee,Tall,2%,80,1,0.5,0,5,30,17,0,17,2,90,60,2.95,30.50847458,Starbucks
Iced Coffee,Tall,Whole,90,1.5,1,0,5,30,17,0,17,2,90,60,2.95,30.50847458,Starbucks
Iced Coffee,Tall,Soy,80,1,0.1,0,0,25,16,0,16,2,90,60,2.95,30.50847458,Starbucks
Iced Coffee,Tall,Coconut,80,1,1,0,0,25,17,0,16,0.3,110,60,2.95,37.28813559,Starbucks
Iced Coffee,Grande,Nonfat,100,0.1,0,0,0,35,23,0,23,2,125,80,3.25,38.46153846,Starbucks
Iced Coffee,Grande,2%,110,1.5,1,0.1,5,40,23,0,23,2,125,80,3.25,38.46153846,Starbucks
Iced Coffee,Grande,Whole,120,2,1,0.1,5,35,23,0,23,2,125,80,3.25,38.46153846,Starbucks
Iced Coffee,Grande,Soy,110,1,0.1,0,0,35,22,0,21,2,125,80,3.25,38.46153846,Starbucks
Iced Coffee,Grande,Coconut,100,1.5,1.5,0,0,35,22,0,22,0.4,150,80,3.25,46.15384615,Starbucks
Iced Coffee,Venti,Nonfat,160,0.1,0.1,0,0,60,35,0,35,4,170,120,3.75,45.33333333,Starbucks
Iced Coffee,Venti,2%,170,2,1.5,0.1,10,65,35,0,35,4,170,120,3.75,45.33333333,Starbucks
Iced Coffee,Venti,Whole,190,3.5,2,0.1,10,60,35,0,35,4,170,120,3.75,45.33333333,Starbucks
Iced Coffee,Venti,Soy,160,1.5,0.2,0,0,55,33,0,32,3,170,120,3.75,45.33333333,Starbucks
Iced Coffee,Venti,Coconut,160,2.5,2,0,0,55,33,0,33,1,205,120,3.75,54.66666667,Starbucks
Iced Coffee,Trenta,Nonfat,210,0.2,0.1,0,5,70,46,0,46,5,190,160,3.95,48.10126582,Starbucks
Iced Coffee,Trenta,2%,230,3,1.5,0.1,10,80,46,0,46,5,190,160,3.95,48.10126582,Starbucks
Iced Coffee,Trenta,Whole,240,4.5,2.5,0.1,15,75,46,0,46,5,190,160,3.95,48.10126582,Starbucks
Iced Coffee,Trenta,Soy,220,2,0.3,0,0,65,44,1,43,4,190,160,3.95,48.10126582,Starbucks
Iced Coffee,Trenta,Coconut,210,3,3,0,0,70,44,0,44,1,190,160,3.95,48.10126582,Starbucks
Vanilla Sweet Cream Cold Brew,Tall,NA,100,6,3.5,0.2,20,20,12,0,12,1,140,90,3.75,37.33333333,Starbucks
Vanilla Sweet Cream Cold Brew,Grande,NA,110,6,3.5,0.2,20,25,14,0,14,1,185,110,4.25,43.52941176,Starbucks
Vanilla Sweet Cream Cold Brew,Venti,NA,200,11,7,0.3,40,40,24,0,24,1,275,200,4.45,61.79775281,Starbucks
Vanilla Sweet Cream Cold Brew,Trenta,NA,210,11,7,0.3,40,45,26,0,26,2,320,210,4.75,67.36842105,Starbucks
Caffe Americano,Short,NA,5,0,0,0,0,5,1,0,0,0,75,5,2.65,28.30188679,Starbucks
Caffe Americano,Tall,NA,10,0,0,0,0,10,2,0,0,1,150,10,2.95,50.84745763,Starbucks
Caffe Americano,Grande,NA,15,0,0,0,0,15,3,0,0,1,225,15,3.45,65.2173913,Starbucks
Caffe Americano,Venti,NA,25,0,0,0,0,15,4,0,0,1,300,20,3.65,82.19178082,Starbucks
Caffe Latte,Short,Nonfat,70,0.1,0.1,0,5,75,10,0,9,6,75,100,3.35,22.3880597,Starbucks
Caffe Latte,Short,2%,100,3.5,2.5,0.2,15,85,10,0,9,6,75,100,3.35,22.3880597,Starbucks
Caffe Latte,Short,Whole,110,6,3.5,0.2,20,75,10,0,9,6,75,100,3.35,22.3880597,Starbucks
Caffe Latte,Short,Soy,70,2.5,0.4,0,0,65,6,1,4,5,75,100,3.35,22.3880597,Starbucks
Caffe Latte,Short,Coconut,70,4,4,0,0,75,7,0,6,1,75,100,3.35,22.3880597,Starbucks
Caffe Latte,Tall,Nonfat,100,0.2,0.2,0,5,120,15,0,14,10,75,150,3.45,21.73913043,Starbucks
Caffe Latte,Tall,Nonfat,100,0.2,0.2,0,5,120,15,0,14,10,75,NA,2.95,25.42372881,Starbucks
Caffe Latte,Tall,2%,150,6,3.5,0.2,25,135,15,0,14,10,75,150,3.45,21.73913043,Starbucks
Caffe Latte,Tall,2%,150,6,3.5,0.2,25,135,15,0,14,10,75,NA,2.95,25.42372881,Starbucks
Caffe Latte,Tall,Whole,180,9,5,0.3,30,125,15,0,14,9,75,150,3.45,21.73913043,Starbucks
Caffe Latte,Tall,Whole,180,9,5,0.3,30,125,15,0,14,9,75,NA,2.95,25.42372881,Starbucks
Caffe Latte,Tall,Soy,110,4.5,0.5,0,0,105,10,1,6,8,75,150,3.45,21.73913043,Starbucks
Caffe Latte,Tall,Soy,110,4.5,0.5,0,0,105,10,1,6,8,75,NA,2.95,25.42372881,Starbucks
Caffe Latte,Tall,Coconut,110,7,6,0,0,120,11,0,10,1,75,150,3.45,21.73913043,Starbucks
Caffe Latte,Tall,Coconut,110,7,6,0,0,120,11,0,10,1,75,NA,2.95,25.42372881,Starbucks
Caffe Latte,Grande,Nonfat,130,0.3,0.2,0,5,150,19,0,18,13,150,190,4.25,35.29411765,Starbucks
Caffe Latte,Grande,Nonfat,130,0.3,0.2,0,5,150,19,0,18,13,150,NA,3.65,41.09589041,Starbucks
Caffe Latte,Grande,2%,190,7,4.5,0.3,30,170,19,0,17,12,150,190,4.25,35.29411765,Starbucks
Caffe Latte,Grande,2%,190,7,4.5,0.3,30,170,19,0,17,12,150,NA,3.65,41.09589041,Starbucks
Caffe Latte,Grande,Whole,230,11,7,0.3,35,150,19,0,17,12,150,190,4.25,35.29411765,Starbucks
Caffe Latte,Grande,Whole,230,11,7,0.3,35,150,19,0,17,12,150,NA,3.65,41.09589041,Starbucks
Caffe Latte,Grande,Soy,150,5,0.5,0,0,130,13,1,8,10,150,190,4.25,35.29411765,Starbucks
Caffe Latte,Grande,Soy,150,5,0.5,0,0,130,13,1,8,10,150,NA,3.65,41.09589041,Starbucks
Caffe Latte,Grande,Coconut,140,8,8,0,0,150,14,0,12,1,150,190,4.25,35.29411765,Starbucks
Caffe Latte,Grande,Coconut,140,8,8,0,0,150,14,0,12,1,150,NA,3.65,41.09589041,Starbucks
Caffe Latte,Venti,Nonfat,170,0.4,0.3,0,10,190,25,0,23,16,150,250,4.75,31.57894737,Starbucks
Caffe Latte,Venti,Nonfat,170,0.4,0.3,0,10,190,25,0,23,16,150,NA,4.15,36.14457831,Starbucks
Caffe Latte,Venti,2%,240,9,6,0.4,35,220,24,0,22,16,150,250,4.75,31.57894737,Starbucks
Caffe Latte,Venti,2%,240,9,6,0.4,35,220,24,0,22,16,150,NA,4.15,36.14457831,Starbucks
Caffe Latte,Venti,Whole,290,15,9,0.5,45,200,24,0,22,15,150,250,4.75,31.57894737,Starbucks
Caffe Latte,Venti,Whole,290,15,9,0.5,45,200,24,0,22,15,150,NA,4.15,36.14457831,Starbucks
Caffe Latte,Venti,Soy,190,7,1,0,0,170,16,2,11,13,150,250,4.75,31.57894737,Starbucks
Caffe Latte,Venti,Soy,190,7,1,0,0,170,16,2,11,13,150,NA,4.15,36.14457831,Starbucks
Caffe Latte,Venti,Coconut,170,11,10,0,0,200,18,0,16,2,150,250,4.75,31.57894737,Starbucks
Caffe Latte,Venti,Coconut,170,11,10,0,0,200,18,0,16,2,150,NA,4.15,36.14457831,Starbucks
Iced Caffe Latte,Tall,Nonfat,70,0.1,0.1,0,5,80,10,0,9,6,75,100,3.45,21.73913043,Starbucks
Iced Caffe Latte,Tall,2%,100,3.5,2,0.1,15,90,10,0,9,6,75,100,3.45,21.73913043,Starbucks
Iced Caffe Latte,Tall,Whole,120,6,3.5,0.2,20,85,10,0,9,6,75,100,3.45,21.73913043,Starbucks
Iced Caffe Latte,Tall,Soy,80,3,0.4,0,0,75,7,1,4,5,75,100,3.45,21.73913043,Starbucks
Iced Caffe Latte,Tall,Coconut,70,4,4,0,0,80,7,0,6,1,75,100,3.45,21.73913043,Starbucks
Iced Caffe Latte,Grande,Nonfat,90,0.2,0.1,0,5,105,13,0,11,8,150,130,4.25,35.29411765,Starbucks
Iced Caffe Latte,Grande,2%,130,4.5,2.5,0.1,20,115,13,0,11,8,150,130,4.25,35.29411765,Starbucks
Iced Caffe Latte,Grande,Whole,150,7,4.5,0.2,25,105,13,0,11,8,150,130,4.25,35.29411765,Starbucks
Iced Caffe Latte,Grande,Soy,100,3.5,0.5,0,0,95,9,1,5,7,150,130,4.25,35.29411765,Starbucks
Iced Caffe Latte,Grande,Coconut,90,5,5,0,0,105,10,0,8,1,150,130,4.25,35.29411765,Starbucks
Iced Caffe Latte,Venti,Nonfat,130,0.3,0.2,0,5,140,19,0,16,12,225,180,4.95,45.45454545,Starbucks
Iced Caffe Latte,Venti,2%,180,6,3,0.2,25,160,18,0,15,12,225,180,4.95,45.45454545,Starbucks
Iced Caffe Latte,Venti,Whole,210,10,6,0.3,30,150,18,0,15,11,225,180,4.95,45.45454545,Starbucks
Iced Caffe Latte,Venti,Soy,150,5,0.5,0,0,130,13,1,8,10,225,180,4.95,45.45454545,Starbucks
Iced Caffe Latte,Venti,Coconut,130,7,7,0,0,150,14,0,11,2,225,180,4.95,45.45454545,Starbucks
Caffe Mocha,Short,Nonfat,120,1.5,1,0,5,65,21,2,17,7,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Nonfat,180,6,4,0.2,20,70,23,2,18,7,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,2%,150,4,2.5,0.1,10,70,21,2,17,7,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,2%,200,9,6,0.3,30,75,22,2,18,7,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Whole,160,6,3.5,0.1,15,65,21,2,17,6,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Whole,210,11,7,0.3,35,70,22,2,18,7,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Soy,130,3.5,1,0,0,55,18,3,13,6,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Soy,180,9,4,0.2,20,60,20,3,14,6,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Coconut,130,4.5,4,0,0,65,19,2,15,2,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Short,Coconut,180,10,7,0.2,20,70,21,2,16,2,90,200,3.95,22.78481013,Starbucks
Caffe Mocha,Tall,Nonfat,190,2,1,0,5,100,32,3,27,10,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Nonfat,190,2,1,0,5,100,32,3,27,10,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,Nonfat,250,8,5,0.2,25,110,34,3,28,11,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Nonfat,250,8,5,0.2,25,110,34,3,28,11,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,2%,230,6,4,0.2,20,115,32,3,26,10,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,2%,230,6,4,0.2,20,115,32,3,26,10,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,2%,290,13,8,0.4,40,120,34,3,28,11,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,2%,290,13,8,0.4,40,120,34,3,28,11,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,Whole,250,9,6,0.2,25,105,32,3,26,10,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Whole,250,9,6,0.2,25,105,32,3,26,10,95,NA,3.45,27.53623188,Starbucks
